Room ID;Name;Host ID;Neighbourhood;Room type;Room Price;Minimum nights;Number of reviews;Date last review;Number of reviews per month;Rooms rent by the host;Availibility;Updated Date;City;Country;Coordinates;Location
15743593;Appealing & Cozy 80sqm Design Apartment;56637236;Alsergrund;Entire home/apt;89;3;2;14.04.2017;0.05;1;0;16.06.2020;Vienna;Austria;48.22619101864799, 16.35184389053809;Austria, Vienna, Alsergrund
15850490;Haus Max - Charming Studio;37547142;Leopoldstadt;Entire home/apt;35;1;21;02.02.2020;0.48;7;193;16.06.2020;Vienna;Austria;48.22127447656271, 16.39927585723125;Austria, Vienna, Leopoldstadt
15899651;SUPERHOST city center Apt. close to Hoher Markt;29748862;Innere Stadt;Entire home/apt;85;3;150;13.03.2020;Бер.43;12;146;16.06.2020;Vienna;Austria;48.21231913463812, 16.372990070672753;Austria, Vienna, Innere Stadt
15950881;Architektenwohnung nahe Zentrum;23646477;Margareten;Entire home/apt;79;14;1;20.01.2019;0.06;1;363;16.06.2020;Vienna;Austria;48.18873333139983, 16.362472956813146;Austria, Vienna, Margareten
16022913;One big room, small kitchen and bathroom.;104209210;Brigittenau;Entire home/apt;36;1;1;15.01.2017;0.02;1;0;16.06.2020;Vienna;Austria;48.235792247880575, 16.382626195084455;Austria, Vienna, Brigittenau
16067906;Next to the Town Hall, wonderful view;3966509;Innere Stadt;Entire home/apt;166;2;134;15.03.2020;03.Вер;10;0;16.06.2020;Vienna;Austria;48.20947305390927, 16.3562982813247;Austria, Vienna, Innere Stadt
16068578;Senator Suite Stephansplatz Top 9;8632750;Innere Stadt;Entire home/apt;360;2;45;01.03.2020;01.Лип;82;356;16.06.2020;Vienna;Austria;48.207931433701205, 16.372093474592415;Austria, Vienna, Innere Stadt
16080479;Gorgeous Apartment near city center and Schönbrunn;104790811;Margareten;Entire home/apt;115;2;125;03.01.2020;Лют.92;14;365;16.06.2020;Vienna;Austria;48.19094340623064, 16.35162295987804;Austria, Vienna, Margareten
16233991;Cosy Apartment with Balcony in Vienna;22313114;Brigittenau;Entire home/apt;21;20;2;08.11.2018;0.1;1;87;16.06.2020;Vienna;Austria;48.23531079515817, 16.376504117499678;Austria, Vienna, Brigittenau
16334367;Quiet City Appartment at subway, free parking!;106929746;Hietzing;Entire home/apt;55;5;17;08.02.2020;0.4;1;194;16.06.2020;Vienna;Austria;48.19047529621728, 16.28412579390553;Austria, Vienna, Hietzing
16340661;Vienna house on the lake;106988311;Liesing;Entire home/apt;120;3;14;15.04.2019;0.33;1;90;16.06.2020;Vienna;Austria;48.153643511824356, 16.324759853607837;Austria, Vienna, Liesing
16341397;Bright, cosy and quiet appartment, Hauptbahnhof;5994470;Favoriten;Entire home/apt;65;3;0;;;1;0;16.06.2020;Vienna;Austria;48.18110751884447, 16.379709302614668;Austria, Vienna, Favoriten
16459762;Modernes, Neu renoviertes Apartment im Zentrum!;49479321;Landstra§e;Entire home/apt;47;1;81;16.03.2020;Січ.91;1;267;16.06.2020;Vienna;Austria;48.18962473184153, 16.393174777111607;Austria, Vienna, Landstra§e
16490339;9 modern -  style apartment;16541872;Leopoldstadt;Entire home/apt;75;3;61;16.02.2020;Січ.45;15;360;16.06.2020;Vienna;Austria;48.22193197722883, 16.385645059682034;Austria, Vienna, Leopoldstadt
16593733;Deluxe Apartment Balcony V3;108811659;Dbling;Entire home/apt;205;2;19;29.12.2019;0.48;17;0;16.06.2020;Vienna;Austria;48.25088907826734, 16.331283910001666;Austria, Vienna, Dbling
16625720;Deluxe Apartment Garden V1;108811659;Dbling;Entire home/apt;190;2;4;11.06.2018;0.1;17;0;16.06.2020;Vienna;Austria;48.25165348615082, 16.330649688503783;Austria, Vienna, Dbling
16658769;Filmmaker Apartment near City Center;8208323;Margareten;Entire home/apt;75;3;33;23.02.2020;0.82;1;0;16.06.2020;Vienna;Austria;48.19116197673413, 16.355362151204268;Austria, Vienna, Margareten
16687397;Top located vintage apartment;27650060;Rudolfsheim-Fnfhaus;Entire home/apt;55;30;4;30.08.2017;0.12;4;0;16.06.2020;Vienna;Austria;48.19672063221029, 16.32741038757228;Austria, Vienna, Rudolfsheim-Fnfhaus
16849112;Apartment at Opera Top 8;1630021;Wieden;Entire home/apt;150;2;23;16.01.2020;0.58;12;1;16.06.2020;Vienna;Austria;48.19891716045083, 16.368258462164068;Austria, Vienna, Wieden
17122426;57 m2-top 26 Apartment Naschmarkt;7405954;Wieden;Entire home/apt;100;1;1;30.12.2019;0.18;5;57;16.06.2020;Vienna;Austria;48.19581909435952, 16.364290229106565;Austria, Vienna, Wieden
17137340;"""Spacious Apartment""";2633371;Favoriten;Entire home/apt;64;6;0;;;2;0;16.06.2020;Vienna;Austria;48.17624160449299, 16.37855059584051;Austria, Vienna, Favoriten
17187325;Apartment in der Nähe von Central Station;41054427;Favoriten;Entire home/apt;39;3;104;16.03.2020;Лют.86;3;180;16.06.2020;Vienna;Austria;48.174783331056304, 16.37025642160422;Austria, Vienna, Favoriten
17259662;Sunny rooftop-apartment with great views;10700233;Rudolfsheim-Fnfhaus;Entire home/apt;48;20;1;30.04.2017;0.03;1;0;16.06.2020;Vienna;Austria;48.19475511013838, 16.320207296093752;Austria, Vienna, Rudolfsheim-Fnfhaus
17405753;Village Apartement ll;115540983;Ottakring;Entire home/apt;117;1;181;15.03.2020;Кві.61;10;161;16.06.2020;Vienna;Austria;48.21374358276779, 16.335708860739413;Austria, Vienna, Ottakring
17431085;Best area - beautiful kitchen loft;11146224;Josefstadt;Entire home/apt;67;2;85;09.03.2020;Лют.22;3;112;16.06.2020;Vienna;Austria;48.206886648403746, 16.352347553698472;Austria, Vienna, Josefstadt
17510168;ENTIRE PLACE 15min from city center MAX 5 persons;31697392;Alsergrund;Entire home/apt;67;6;3;18.12.2017;0.08;3;0;16.06.2020;Vienna;Austria;48.229851246173986, 16.357082345564013;Austria, Vienna, Alsergrund
17986134;TOP APARTMENT / 130m² in VIENNA/DÖBLING;123563244;Dbling;Entire home/apt;120;5;19;06.01.2020;0.49;2;0;16.06.2020;Vienna;Austria;48.25882382182557, 16.357956779115025;Austria, Vienna, Dbling
18020932;CITY CENTER TOP LOCATION | KLIMTs BALCONY SUITE;47034279;Wieden;Entire home/apt;29;1;178;23.05.2020;Кві.61;22;358;16.06.2020;Vienna;Austria;48.1982234344247, 16.3659251059973;Austria, Vienna, Wieden
18033828;Live as a Rock star;120699245;Leopoldstadt;Entire home/apt;81;1;24;08.03.2020;0.73;10;348;16.06.2020;Vienna;Austria;48.22138744516184, 16.371437364343123;Austria, Vienna, Leopoldstadt
18262438;CHARMING FLAT DIRECTLY ON MARIAHILFER /WESTBAHNHOF;87115151;Neubau;Entire home/apt;40;2;1;24.04.2018;0.04;1;0;16.06.2020;Vienna;Austria;48.19789754088014, 16.344185761328756;Austria, Vienna, Neubau
18444271;Möblierte Einzimmerwohnung im Stadtzentrum;127857144;Josefstadt;Entire home/apt;20;30;3;07.04.2019;0.13;1;0;16.06.2020;Vienna;Austria;48.208832994964496, 16.338467875345447;Austria, Vienna, Josefstadt
18480394;Visit-Vienna - Bright roof terrace apartment;62220845;Penzing;Entire home/apt;60;1;184;22.05.2020;Кві.88;1;291;16.06.2020;Vienna;Austria;48.188424670145984, 16.31070170874198;Austria, Vienna, Penzing
18481958;Design Apartment Westbahn im 7. Bzk;14388273;Neubau;Entire home/apt;60;3;46;15.03.2020;Січ.21;1;158;16.06.2020;Vienna;Austria;48.20206986691786, 16.34264864704817;Austria, Vienna, Neubau
18587944;Central Flat - 55m - very quiet - Christmas Market;126113424;Alsergrund;Entire home/apt;50;3;7;06.01.2018;0.23;1;220;16.06.2020;Vienna;Austria;48.22633954135963, 16.354112300886513;Austria, Vienna, Alsergrund
18635695;Liebevoll eingerichtete Wohnung nähe Schönbrunn;63261436;Rudolfsheim-Fnfhaus;Entire home/apt;85;1;0;;;1;0;16.06.2020;Vienna;Austria;48.19420834322304, 16.31714367253632;Austria, Vienna, Rudolfsheim-Fnfhaus
18753863;1 Bedroom Apartment in the Center of Vienna;130475580;Leopoldstadt;Entire home/apt;89;3;53;16.03.2020;Січ.45;6;75;16.06.2020;Vienna;Austria;48.21615350142055, 16.38059587122951;Austria, Vienna, Leopoldstadt
19432923;Freud Apartment Vienna;8977477;Alsergrund;Entire home/apt;69;1;83;14.03.2020;Лют.32;1;77;16.06.2020;Vienna;Austria;48.21859551687167, 16.356162131668707;Austria, Vienna, Alsergrund
19645046;Heart of Vienna! 60m2 mod&classic, walkingdistance;10482331;Leopoldstadt;Entire home/apt;69;3;47;19.02.2020;Січ.54;1;85;16.06.2020;Vienna;Austria;48.21452762478573, 16.382276187733098;Austria, Vienna, Leopoldstadt
19646727;THE RAMP - 95sqm super central+balcony+parkview;517556;Margareten;Entire home/apt;79;7;25;17.03.2020;0.81;1;231;16.06.2020;Vienna;Austria;48.18604073401675, 16.358047521653003;Austria, Vienna, Margareten
19771891;Cosy apartment next to Wiener Stadthalle;40726363;Ottakring;Entire home/apt;35;3;3;30.09.2017;0.09;1;0;16.06.2020;Vienna;Austria;48.20472097788757, 16.334640502711387;Austria, Vienna, Ottakring
19992512;Loft Apartment w/Roof-Top Terrace & Air-Con;3409708;Favoriten;Entire home/apt;65;2;163;13.06.2020;Кві.86;1;136;16.06.2020;Vienna;Austria;48.17641540214128, 16.369323867873387;Austria, Vienna, Favoriten
20053069;Clear and calm central apartment with roof-terrace;1680108;Leopoldstadt;Entire home/apt;90;4;44;22.07.2019;Січ.25;1;30;16.06.2020;Vienna;Austria;48.21979689038435, 16.38110655510309;Austria, Vienna, Leopoldstadt
20071246;Сharming 2-rooms apartment in the Heart of Vienna;72671363;Innere Stadt;Entire home/apt;45;1;132;02.06.2020;Кві.65;4;344;16.06.2020;Vienna;Austria;48.2088758150102, 16.37499744791114;Austria, Vienna, Innere Stadt
20320403;"""twelvefifteen"" 60ies vintage close to Naschmarkt";144972699;Margareten;Entire home/apt;65;31;84;23.03.2020;Лют.47;1;162;16.06.2020;Vienna;Austria;48.1944767897006, 16.358917306060956;Austria, Vienna, Margareten
20376619;Spacious, whole apartment minutes from Wien Mitte;19846791;Landstra§e;Entire home/apt;85;1;1;18.08.2017;0.03;1;0;16.06.2020;Vienna;Austria;48.20864295166243, 16.389430933754152;Austria, Vienna, Landstra§e
20432408;Helle Altbauwohnung 54m²- Bright 2 Room Apartment;131671188;Alsergrund;Entire home/apt;120;1;44;08.03.2020;01.Бер;14;365;16.06.2020;Vienna;Austria;48.22522147802325, 16.35002303224919;Austria, Vienna, Alsergrund
20439930;plain, bright place;145868641;Ottakring;Entire home/apt;30;2;25;24.08.2019;0.73;1;364;16.06.2020;Vienna;Austria;48.21274093040754, 16.31908437877149;Austria, Vienna, Ottakring
20448078;Charming Apartment In A Central Area;18828057;Alsergrund;Entire home/apt;70;1;78;11.01.2020;Лют.28;2;180;16.06.2020;Vienna;Austria;48.22102339197819, 16.364564514773647;Austria, Vienna, Alsergrund
20539269;Cosy, roomy flat in beautiful 18th district;6717234;Whring;Entire home/apt;30;1;4;02.09.2017;0.12;1;0;16.06.2020;Vienna;Austria;48.22753171159675, 16.33978932949946;Austria, Vienna, Whring
20609079;Fitness Flat near Volksoper;147297511;Whring;Entire home/apt;65;1;3;01.01.2019;0.1;1;0;16.06.2020;Vienna;Austria;48.22681847859295, 16.345364789396015;Austria, Vienna, Whring
20683577;Heart of Center - 1754 Vintage Viennese 79m² Apt1;19912070;Innere Stadt;Entire home/apt;160;2;230;07.06.2020;Чер.76;7;266;16.06.2020;Vienna;Austria;48.20993781132844, 16.36899521905824;Austria, Vienna, Innere Stadt
20750239;"Apartment 
with garden";142558154;Whring;Entire home/apt;45;1;141;07.03.2020;Кві.18;2;166;16.06.2020;Vienna;Austria;48.23480181994084, 16.310899097423466;Austria, Vienna, Whring
20989593;Cosy and Bright Studio near Naschmarkt and Centre;50945012;Margareten;Entire home/apt;45;1;152;11.12.2019;Кві.59;42;261;16.06.2020;Vienna;Austria;48.19268463847663, 16.354038487275044;Austria, Vienna, Margareten
21072537;Holliday Apartment am DonauKanal;7147147;Alsergrund;Entire home/apt;98;2;10;01.03.2020;0.3;22;85;16.06.2020;Vienna;Austria;48.22505622404977, 16.363133522483757;Austria, Vienna, Alsergrund
21145780;Perfect Business Flat;152566881;Alsergrund;Entire home/apt;29;14;21;23.03.2020;0.67;2;74;16.06.2020;Vienna;Austria;48.22502611883479, 16.35611981033178;Austria, Vienna, Alsergrund
21193675;Garden-Apartments/Flats, 10 Mins to Centre!;25121553;Donaustadt;Entire home/apt;138;2;11;10.12.2019;0.42;3;360;16.06.2020;Vienna;Austria;48.24019536261365, 16.432551522135498;Austria, Vienna, Donaustadt
21271039;Deluxe Apartment with Patio- Gold Empire (Apartment Nr. 5);153864304;Brigittenau;Entire home/apt;200;1;0;;;18;215;16.06.2020;Vienna;Austria;48.24116608138711, 16.385557108506166;Austria, Vienna, Brigittenau
21273207;"""Coming Home"" - Apartment No.9";143756254;Meidling;Entire home/apt;55;3;89;20.03.2020;Лют.77;3;175;16.06.2020;Vienna;Austria;48.17173109357724, 16.333031951352186;Austria, Vienna, Meidling
21377572;Bright and comfortable Apartment near Prater;154822849;Leopoldstadt;Entire home/apt;150;2;43;04.11.2019;Січ.35;1;0;16.06.2020;Vienna;Austria;48.21704713200551, 16.390772287554505;Austria, Vienna, Leopoldstadt
21388932;Big, cozy apartment;1999667;Alsergrund;Entire home/apt;50;2;2;16.04.2018;0.07;1;0;16.06.2020;Vienna;Austria;48.225551681962685, 16.35392450621512;Austria, Vienna, Alsergrund
21409689;"Cozyness with ""Wiener Schmäh"" in Margareten";8494302;Margareten;Entire home/apt;44;2;106;04.03.2020;Бер.98;4;344;16.06.2020;Vienna;Austria;48.18366800740462, 16.36076186161036;Austria, Vienna, Margareten
21417177;Family House with Pool;155205734;Hernals;Entire home/apt;250;3;17;02.01.2020;0.81;1;104;16.06.2020;Vienna;Austria;48.25235019974299, 16.285478520876172;Austria, Vienna, Hernals
21579486;Leuhusen Blueberry Blue Apartment;30158835;Alsergrund;Entire home/apt;300;1;14;28.12.2019;0.46;13;354;16.06.2020;Vienna;Austria;48.22560826215406, 16.353478888044123;Austria, Vienna, Alsergrund
21638687;Schubert's Creative Luxury Haven;874937;Landstra§e;Entire home/apt;130;2;24;05.05.2020;Січ.94;7;338;16.06.2020;Vienna;Austria;48.19961279171707, 16.38787149324013;Austria, Vienna, Landstra§e
21722718;Vintage Apartment T2;41261005;Rudolfsheim-Fnfhaus;Entire home/apt;80;1;11;07.06.2019;0.35;14;0;16.06.2020;Vienna;Austria;48.1865632921215, 16.32705892614587;Austria, Vienna, Rudolfsheim-Fnfhaus
21762063;Classic 19th Century, central & quiet (1);29494065;Hernals;Entire home/apt;39;2;13;07.01.2020;0.42;12;207;16.06.2020;Vienna;Austria;48.22232027569083, 16.33240101458803;Austria, Vienna, Hernals
21793455;Deluxe Apartment Nr. 45 modern world;153864304;Brigittenau;Entire home/apt;200;1;0;;;18;225;16.06.2020;Vienna;Austria;48.23959625631852, 16.386147474878957;Austria, Vienna, Brigittenau
21807455;Rooftop Apartment 51- with Balcony and View;153864304;Brigittenau;Entire home/apt;200;1;0;;;18;228;16.06.2020;Vienna;Austria;48.23940771007387, 16.385700508779205;Austria, Vienna, Brigittenau
21943698;Studioapartment Boltzmanngasse;160168258;Alsergrund;Entire home/apt;50;3;7;02.12.2019;0.23;2;148;16.06.2020;Vienna;Austria;48.22437936186152, 16.35607048293737;Austria, Vienna, Alsergrund
22131991;Gorgeous Flat only 15 min to center;161671301;Favoriten;Entire home/apt;69;2;70;08.09.2019;Лют.31;1;361;16.06.2020;Vienna;Austria;48.17200676080294, 16.376916001176824;Austria, Vienna, Favoriten
22161713;sunny, quiet, central and familiy friendly flat;161869058;Neubau;Entire home/apt;79;2;59;08.03.2020;Січ.98;1;0;16.06.2020;Vienna;Austria;48.203931827243785, 16.339849563629688;Austria, Vienna, Neubau
22176220;Rennweg Apartment-Close to City Center;161998676;Landstra§e;Entire home/apt;50;2;143;20.05.2020;Тра.45;1;0;16.06.2020;Vienna;Austria;48.18954917604714, 16.398682698916584;Austria, Vienna, Landstra§e
22293208;1 bedroom apartment in the heart of Vienna;18630098;Landstra§e;Entire home/apt;53;2;148;14.03.2020;Кві.93;1;267;16.06.2020;Vienna;Austria;48.2033575420821, 16.386660769700633;Austria, Vienna, Landstra§e
22352192;Design 2 Bedroom + Living room Apartment N6;98462592;Favoriten;Entire home/apt;90;1;4;28.04.2019;0.13;9;189;16.06.2020;Vienna;Austria;48.17573428131615, 16.374517599754604;Austria, Vienna, Favoriten
22355492;christmas at our artsy flat in the heart of vienna;15601612;Josefstadt;Entire home/apt;100;3;3;28.12.2019;0.14;1;0;16.06.2020;Vienna;Austria;48.20787369680881, 16.346205518486226;Austria, Vienna, Josefstadt
22408147;Walk to the First District of Vienna from a Cozy Apartment;35508371;Alsergrund;Entire home/apt;100;1;205;10.05.2020;Чер.84;13;321;16.06.2020;Vienna;Austria;48.22189673994619, 16.36622146792231;Austria, Vienna, Alsergrund
22683702;Apartment in Stadtvilla-grünen Terrasse & freeWIFI;17148948;Brigittenau;Entire home/apt;45;3;21;08.12.2019;0.73;6;0;16.06.2020;Vienna;Austria;48.23248195683211, 16.38552892394373;Austria, Vienna, Brigittenau
22808611;Gorgeous Hideout | Close to Everything;60055922;Innere Stadt;Entire home/apt;85;2;64;08.06.2020;Лют.22;5;219;16.06.2020;Vienna;Austria;48.21034282277526, 16.36878015414375;Austria, Vienna, Innere Stadt
22847133;beautiful and cozy flat in the 8th district;62534367;Josefstadt;Entire home/apt;60;3;8;16.09.2019;0.35;1;0;16.06.2020;Vienna;Austria;48.21529297048116, 16.34405827856925;Austria, Vienna, Josefstadt
22861976;Modern Dream Central Apartment;169116832;Mariahilf;Entire home/apt;95;3;28;02.01.2020;01.Січ;2;156;16.06.2020;Vienna;Austria;48.197994615727495, 16.356960140330106;Austria, Vienna, Mariahilf
22991053;Spittelberg 2 Bedroom Apartment;129829780;Neubau;Entire home/apt;152;2;23;19.11.2019;Січ.24;16;135;16.06.2020;Vienna;Austria;48.20509592010448, 16.35331508128527;Austria, Vienna, Neubau
23053408;small but cosy apartment near the city;95256644;Margareten;Entire home/apt;43;1;146;02.03.2020;Тра.43;4;175;16.06.2020;Vienna;Austria;48.18330389501814, 16.36085339201335;Austria, Vienna, Margareten
23396250;Apartment Galleria;34892783;Landstra§e;Entire home/apt;110;3;1;24.02.2018;0.04;1;108;16.06.2020;Vienna;Austria;48.199063791974275, 16.393310708002115;Austria, Vienna, Landstra§e
23464564;"Ruhiges Apartment ""Kunst aus Gugging""";152163189;Meidling;Entire home/apt;47;2;61;15.03.2020;Лют.26;2;118;16.06.2020;Vienna;Austria;48.17679418377337, 16.335905215085567;Austria, Vienna, Meidling
23570018;CheckVienna - Buchengasse;2816192;Favoriten;Entire home/apt;440;2;13;13.01.2020;0.48;91;0;16.06.2020;Vienna;Austria;48.17614500852286, 16.364670526118292;Austria, Vienna, Favoriten
23570191;CheckVienna - Haberlgasse Komfort;2816192;Ottakring;Entire home/apt;440;2;21;12.03.2020;0.97;91;365;16.06.2020;Vienna;Austria;48.207649250113974, 16.324461392145647;Austria, Vienna, Ottakring
23571096;CheckVienna - Troststrasse Studio;2816192;Favoriten;Entire home/apt;440;2;34;14.03.2020;Січ.29;91;365;16.06.2020;Vienna;Austria;48.17229045952197, 16.35088579222668;Austria, Vienna, Favoriten
23586018;Central Vienna Apartment with unique 40m2 garden;67003588;Wieden;Entire home/apt;149;2;18;28.10.2019;0.67;2;16;16.06.2020;Vienna;Austria;48.187354424742225, 16.367609870227298;Austria, Vienna, Wieden
23588713;Viennese Luxury with Extraordinary Flair in a Prime Location;35508371;Alsergrund;Entire home/apt;100;1;173;31.05.2020;Чер.25;13;335;16.06.2020;Vienna;Austria;48.22099991317775, 16.36473949399316;Austria, Vienna, Alsergrund
23605075;LeMaJo Cityflat;176507772;Josefstadt;Entire home/apt;38;4;19;01.01.2020;0.95;1;166;16.06.2020;Vienna;Austria;48.21481393651572, 16.341594346710647;Austria, Vienna, Josefstadt
23714277;Beautiful Bright Vienna City Appartment, Central;177705901;Margareten;Entire home/apt;80;2;43;23.04.2020;Січ.58;2;33;16.06.2020;Vienna;Austria;48.18407012922437, 16.365289754144857;Austria, Vienna, Margareten
23834407;Exklusive 2 Zimmer Wohnung am grünen Prater 13/67;153367587;Leopoldstadt;Entire home/apt;65;3;94;29.02.2020;Бер.47;6;149;16.06.2020;Vienna;Austria;48.21114241928135, 16.412710380827598;Austria, Vienna, Leopoldstadt
24040301;Studio apartment in the heart of Vienna;180941204;Landstra§e;Entire home/apt;55;4;2;31.12.2018;0.08;2;0;16.06.2020;Vienna;Austria;48.199769538560716, 16.385090296992264;Austria, Vienna, Landstra§e
24216191;Apartment No. 8 near Vienna Schönbrunn Westbahnhof;47957880;Rudolfsheim-Fnfhaus;Entire home/apt;69;1;57;29.02.2020;Лют.23;11;177;16.06.2020;Vienna;Austria;48.190173485104914, 16.332278832173458;Austria, Vienna, Rudolfsheim-Fnfhaus
